ano,id_municipio,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto
2020,3119104,20976.0,20976.0,18565.0,20976.0,13762.0
2020,3125903,4555.0,4555.0,3073.0,4555.0,1906.0
2019,3126406,2032.0,2032.0,2032.0,2032.0,2032.0
2019,3126604,3428.0,3428.0,3119.0,3428.0,1137.0
2019,3134103,3424.0,3424.0,3302.0,3424.0,3412.0
2019,3137601,60140.0,60140.0,56997.0,60140.0,30804.0
2020,3138906,5860.0,5860.0,5518.0,5860.0,5859.0
2021,3139102,3896.0,3896.0,3692.0,3896.0,3892.0
2019,3139706,5452.0,5452.0,5383.0,5452.0,5452.0
2021,3140209,2438.0,2438.0,2371.0,2438.0,2100.0
2020,3140605,1941.0,1941.0,1941.0,1941.0,1570.0
2019,3141405,14944.0,14944.0,13373.0,14944.0,12462.0
2020,3143104,41991.0,41991.0,41991.0,41991.0,40312.0
2021,3143302,397305.0,397305.0,350351.0,397305.0,356645.0
2020,3144359,6628.0,6628.0,6009.0,6628.0,5364.0
2019,3145208,97114.0,97114.0,81984.0,97114.0,76210.0
2021,3145802,1569.0,1569.0,1516.0,1569.0,1569.0
2019,3146206,3580.0,3580.0,3364.0,3580.0,3101.0
2021,3146909,13389.0,13389.0,13389.0,13389.0,13389.0
2019,3148103,80068.0,80068.0,80068.0,80068.0,80068.0
2021,3152501,141269.0,141269.0,134717.0,141269.0,134717.0
2021,3156007,5075.0,5075.0,4950.0,5075.0,5070.0
2021,3156908,21421.0,21421.0,21421.0,21421.0,21421.0
2020,3157906,8282.0,8282.0,8107.0,8282.0,7600.0
2019,3161106,35789.0,35789.0,31421.0,35789.0,16729.0
2021,3161205,4672.0,4672.0,4672.0,4672.0,4500.0
2021,3162807,10243.0,10243.0,10243.0,10243.0,8200.0
2020,3166709,7016.0,7016.0,6082.0,7016.0,3038.0
2021,3167608,7692.0,7692.0,6134.0,7692.0,7654.0
2020,3170107,329562.0,329562.0,329562.0,329562.0,327914.0
2019,3170503,7998.0,7998.0,7427.0,7998.0,7976.0
2021,5000708,20913.0,20913.0,20704.0,20913.0,6615.0
2019,5002209,18130.0,18130.0,17948.0,18130.0,17948.0
2021,5006408,5840.0,5840.0,5782.0,5840.0,843.0
2021,5008404,4397.0,4397.0,4354.0,4397.0,665.0
2019,5105259,61073.0,61073.0,61073.0,61073.0,28228.0
2019,1501303,45319.0,45319.0,27579.0,45319.0,6888.0
2021,1506138,80052.0,80052.0,42138.0,80052.0,4610.0
2021,1507458,13048.0,13048.0,13048.0,13048.0,6960.0
2019,2503100,2471.0,2471.0,1855.0,2471.0,2471.0
2020,2514909,5894.0,5894.0,5894.0,5894.0,2200.0
2021,2517100,2103.0,2103.0,2103.0,2103.0,2015.0
2020,2601102,51497.0,51497.0,51497.0,51497.0,37103.0
2019,2602902,187754.0,187754.0,181961.0,187754.0,24070.0
2021,2605459,3140.0,3140.0,3140.0,3140.0,1993.0
2020,2608701,9030.0,9030.0,9030.0,9030.0,7675.0
2020,2614105,19800.0,19800.0,19800.0,19800.0,13468.0
2020,2200202,15440.0,15440.0,15213.0,15440.0,6249.0
2021,2208908,4815.0,4815.0,4669.0,4815.0,3016.0
2020,2211100,21906.0,21906.0,20948.0,21906.0,21045.0
2019,4128633,905.0,905.0,900.0,905.0,850.0
2019,4107751,6644.0,6644.0,6644.0,6644.0,965.0
2019,4110102,20471.0,20471.0,20471.0,20471.0,18526.0
2020,4111803,34953.0,34953.0,34953.0,34953.0,34953.0
2020,4111902,11668.0,11668.0,11668.0,11668.0,11570.0
2021,4112504,6440.0,6440.0,6440.0,6440.0,3376.0
2021,4121802,7048.0,7048.0,7048.0,7048.0,7048.0
2021,4122008,5489.0,5489.0,5489.0,5489.0,5489.0
2020,4124400,14704.0,14704.0,14704.0,14704.0,10814.0
2021,4127858,6204.0,6204.0,6204.0,6204.0,5503.0
2021,3300100,202458.0,202458.0,176081.0,202458.0,111363.0
2020,3300605,31441.0,31441.0,27219.0,31441.0,31441.0
2021,3300936,13304.0,13304.0,3930.0,13304.0,10536.0
2019,3303302,513584.0,513584.0,513584.0,513584.0,490730.0
2019,3305158,9694.0,9694.0,9646.0,9694.0,9000.0
2020,2400109,8971.0,8971.0,8971.0,8971.0,8971.0
2021,2404200,18591.0,18591.0,18591.0,18591.0,7579.0
2020,2408003,274499.0,274499.0,274499.0,274499.0,154790.0
2021,2413409,5212.0,5212.0,5212.0,5212.0,5212.0
2020,1100049,67689.0,67689.0,67689.0,67689.0,46252.0
2020,1100056,13720.0,13720.0,10284.0,13720.0,9152.0
2020,1100098,23455.0,23455.0,14634.0,23455.0,265.0
2019,1100189,31885.0,31885.0,31885.0,31885.0,2201.0
2019,4300034,1181.0,1181.0,1181.0,1181.0,640.0
2019,4303103,130293.0,130293.0,130293.0,130293.0,89163.0
2020,4303673,1287.0,1287.0,783.0,1287.0,905.0
2020,4310751,615.0,615.0,615.0,615.0,615.0
2019,4311809,38325.0,38325.0,36262.0,38325.0,38325.0
2019,4313409,242471.0,242471.0,236811.0,242471.0,17863.0
2019,4322004,19305.0,19305.0,15605.0,19305.0,0.0
2019,4322806,22828.0,22828.0,22828.0,22828.0,21800.0
2019,4201406,56227.0,56227.0,46398.0,56227.0,9064.0
2020,4204301,60099.0,60099.0,60099.0,60099.0,3904.0
2020,4208500,16902.0,16902.0,16902.0,16902.0,3164.0
2019,4208906,164880.0,164880.0,164501.0,164880.0,139757.0
2021,4209300,154360.0,154360.0,154212.0,154360.0,66456.0
2021,4210035,4322.0,4322.0,4322.0,4322.0,4322.0
2020,4210035,4323.0,4323.0,4323.0,4323.0,4323.0
2021,4213203,29661.0,29661.0,29661.0,29661.0,588.0
2021,4215802,82201.0,82201.0,81169.0,82201.0,28034.0
2020,2803708,3331.0,3331.0,3287.0,3331.0,2353.0
2019,3500204,3204.0,3204.0,3204.0,3204.0,3204.0
2019,3500808,3485.0,3485.0,3485.0,3485.0,3485.0
2021,3504800,8435.0,8435.0,8435.0,8435.0,8435.0
2019,3508405,42129.0,42129.0,37617.0,42129.0,32744.0
2021,3509601,86407.0,86407.0,69511.0,86407.0,55922.0
2020,3512001,17310.0,17310.0,16699.0,17310.0,16699.0
2021,3515301,2191.0,2191.0,2191.0,2191.0,2191.0
2019,3518800,1379182.0,1379182.0,1326819.0,1379182.0,1185702.0
2021,3520442,25230.0,25230.0,25230.0,25230.0,23148.0
2019,3522604,69361.0,69361.0,68938.0,69361.0,68938.0
2020,3522703,39300.0,39300.0,38623.0,39300.0,38623.0
2020,3524808,46299.0,46299.0,46299.0,46299.0,46299.0
2021,3525607,3908.0,3908.0,3543.0,3908.0,3543.0
2021,3526803,67974.0,67974.0,67974.0,67974.0,67974.0
2020,3527900,2096.0,2096.0,2096.0,2096.0,2096.0
2020,3528700,2648.0,2648.0,2185.0,2648.0,2167.0
2019,3529302,81644.0,81644.0,81184.0,81644.0,81184.0
2021,3532843,759.0,759.0,759.0,759.0,759.0
2021,3534401,701428.0,701428.0,701428.0,701428.0,701428.0
2020,3539301,70443.0,70443.0,70443.0,70443.0,70443.0
2021,3541059,4070.0,4070.0,4070.0,4070.0,4070.0
2021,3541307,41581.0,41581.0,41581.0,41581.0,39631.0
2020,3541604,34414.0,34414.0,34300.0,34414.0,34300.0
2019,3542602,49999.0,49999.0,49999.0,49999.0,49999.0
2019,3546504,5174.0,5174.0,5174.0,5174.0,5174.0
2019,3548401,4616.0,4616.0,4239.0,4616.0,4236.0
2021,3549102,88632.0,88632.0,88632.0,88632.0,88632.0
2020,3551009,367659.0,367659.0,334240.0,367659.0,287870.0
2021,3551108,7725.0,7725.0,7725.0,7725.0,5335.0
2021,3555307,1186.0,1186.0,1186.0,1186.0,1186.0
2019,3555406,88617.0,88617.0,68209.0,88617.0,30344.0
2021,3556503,124269.0,124269.0,120885.0,124269.0,115499.0
2020,2706802,10827.0,10827.0,313.0,10827.0,5000.0
2020,2706901,33622.0,33622.0,33622.0,33622.0,3181.0
2020,1600303,491018.0,491018.0,184418.0,491018.0,55276.0
2021,2903805,6776.0,6776.0,6764.0,6776.0,4000.0
2020,2904605,47040.0,47040.0,46945.0,47040.0,4538.0
2020,2909901,14878.0,14878.0,14860.0,14878.0,9906.0
2020,2913507,15294.0,15294.0,15291.0,15294.0,1803.0
2021,2917300,20902.0,20902.0,20803.0,20902.0,1420.0
2019,2918100,18725.0,18725.0,18725.0,18725.0,18618.0
2021,2918704,1976.0,1976.0,1828.0,1976.0,1620.0
2020,2923050,7698.0,7698.0,7698.0,7698.0,6152.0
2019,2930774,21085.0,21085.0,21085.0,21085.0,18977.0
2021,2931905,21323.0,21323.0,20966.0,21323.0,9625.0
2020,2932101,8879.0,8879.0,8879.0,8879.0,5140.0
2019,2932903,70095.0,70095.0,69394.0,70095.0,58879.0
2021,2933208,41453.0,41453.0,36480.0,41453.0,10659.0
2020,2933208,41013.0,41013.0,38276.0,41013.0,10804.0
2020,2303501,61328.0,61328.0,34607.0,61328.0,1778.0
2019,2307106,9158.0,9158.0,9158.0,9158.0,9158.0
2020,2307601,34576.0,34576.0,30901.0,34576.0,15908.0
2020,2311108,6147.0,6147.0,4644.0,6147.0,818.0
2019,2313104,19767.0,19767.0,14476.0,19767.0,1788.0
2019,3200805,23996.0,23996.0,23900.0,23996.0,23900.0
2021,3201001,10922.0,10922.0,8706.0,10922.0,10850.0
2020,3202256,5008.0,5008.0,5008.0,5008.0,4126.0
2019,3202702,8015.0,8015.0,7899.0,8015.0,6468.0
2021,3204252,6418.0,6418.0,6292.0,6418.0,4227.0
2020,5200258,217370.0,217370.0,210958.0,217370.0,92530.0
2021,5212204,14503.0,14503.0,14503.0,14503.0,14503.0
2019,5213103,60934.0,60934.0,60934.0,60934.0,60934.0
2019,5215702,23699.0,23699.0,23327.0,23699.0,23327.0
2019,5216403,8079.0,8079.0,8079.0,8079.0,8079.0
2021,5217401,30058.0,30058.0,30058.0,30058.0,12103.0
2020,5217401,29848.0,29848.0,29848.0,29848.0,11850.0
2019,5219001,6138.0,6138.0,6019.0,6138.0,4801.0
2021,5221601,37659.0,37659.0,37659.0,37659.0,27226.0
2020,2101202,81578.0,81578.0,79832.0,81578.0,4830.0
2021,2108207,32691.0,32691.0,30300.0,32691.0,6592.0
2019,3107406,47653.0,47653.0,45653.0,47653.0,43433.0
2019,3107604,3065.0,3065.0,3055.0,3065.0,3065.0
2021,3108909,7731.0,7731.0,7731.0,7731.0,7500.0
2020,3110202,2058.0,2058.0,2058.0,2058.0,1886.0
2020,3112802,6883.0,6883.0,6883.0,6883.0,6883.0
2019,3113008,7623.0,7623.0,4004.0,7623.0,0.0
2019,3117876,6730.0,6730.0,6526.0,6730.0,0.0
2021,3119807,1951.0,1951.0,1842.0,1951.0,1950.0
2020,3121605,41762.0,41762.0,40910.0,41762.0,32547.0
2020,3124807,6522.0,6522.0,5635.0,6522.0,2888.0
2021,3125606,5584.0,5584.0,5312.0,5584.0,4530.0
2021,3127057,2944.0,2944.0,2944.0,2944.0,2171.0
2019,3127354,1115.0,1115.0,1115.0,1115.0,990.0
2019,3129806,179791.0,179791.0,150311.0,179791.0,124791.0
2021,3129905,2451.0,2451.0,2396.0,2451.0,2447.0
2021,3130051,3390.0,3390.0,3289.0,3390.0,1457.0
2019,3131703,111894.0,111894.0,111894.0,111894.0,105807.0
2021,3134806,4688.0,4688.0,4688.0,4688.0,4685.0
2019,3135803,17952.0,17952.0,16540.0,17952.0,11589.0
2019,3136405,2755.0,2755.0,2271.0,2755.0,957.0
2021,3141306,2184.0,2184.0,2130.0,2184.0,2184.0
2019,3142809,15616.0,15616.0,15616.0,15616.0,15616.0
2019,3145059,4125.0,4125.0,4125.0,4125.0,1764.0
2020,3145208,99787.0,99787.0,83314.0,99787.0,77263.0
2019,3147501,945.0,945.0,945.0,945.0,481.0
2021,3148905,2107.0,2107.0,2098.0,2107.0,2000.0
2020,3149705,10370.0,10370.0,9568.0,10370.0,10190.0
2019,3154200,9248.0,9248.0,8469.0,9248.0,3549.0
2020,3157377,1075.0,1075.0,1075.0,1075.0,1075.0
2020,3162401,8567.0,8567.0,6567.0,8567.0,2045.0
2019,3163904,2571.0,2571.0,2571.0,2571.0,2571.0
2021,3165107,5434.0,5434.0,5146.0,5434.0,5400.0
2020,3167202,235967.0,235967.0,235967.0,235967.0,232916.0
2020,3168051,1389.0,1389.0,1389.0,1389.0,1389.0
2021,3168606,115406.0,115406.0,98862.0,115406.0,88549.0
2020,3170438,2643.0,2643.0,2230.0,2643.0,2219.0
2020,5002159,5671.0,5671.0,5614.0,5671.0,5558.0
2020,5005152,4515.0,4515.0,4470.0,4515.0,1423.0
2020,5005707,51408.0,51408.0,50894.0,51408.0,22777.0
2020,5007554,3833.0,3833.0,3795.0,3833.0,2405.0
2020,5008404,4393.0,4393.0,4349.0,4393.0,526.0
2019,5100300,16825.0,16825.0,15900.0,16825.0,996.0
2020,5101258,13463.0,13463.0,13463.0,13463.0,3500.0
2021,5103353,18166.0,18166.0,18166.0,18166.0,10917.0
2019,5103353,17519.0,17519.0,17519.0,17519.0,10495.0
2020,2503308,3674.0,3674.0,3674.0,3674.0,3674.0
2019,2507200,6399.0,6399.0,5280.0,6399.0,3000.0
2021,2509008,6155.0,6155.0,6155.0,6155.0,6100.0
2020,2512101,26308.0,26308.0,26308.0,26308.0,26308.0
2021,2513943,1130.0,1130.0,1130.0,1130.0,905.0
2020,2513943,1124.0,1124.0,1124.0,1124.0,900.0
2021,2600104,29322.0,29322.0,29322.0,29322.0,4364.0
2020,2606804,108984.0,108984.0,87559.0,108984.0,4566.0
2019,2612208,49185.0,49185.0,49185.0,49185.0,24358.0
2020,2200400,28646.0,28646.0,25024.0,28646.0,2149.0
2021,2200806,2324.0,2324.0,2290.0,2324.0,3053.0
2019,2207801,11053.0,11053.0,2215.0,11053.0,294.0
2019,4103503,6402.0,6402.0,6402.0,6402.0,834.0
2020,4105805,235237.0,235237.0,235237.0,235237.0,182141.0
2020,4107207,31868.0,31868.0,31868.0,31868.0,27708.0
2020,4107652,94827.0,94827.0,94827.0,94827.0,94827.0
2019,4109302,6675.0,6675.0,6675.0,6675.0,4743.0
2019,4109609,33267.0,33267.0,33267.0,33267.0,33267.0
2020,4112009,30123.0,30123.0,30123.0,30123.0,28616.0
2019,4113205,29179.0,29179.0,29179.0,29179.0,29179.0
2020,4113304,26139.0,26139.0,26139.0,26139.0,14698.0
2019,4113700,554912.0,554912.0,554912.0,554912.0,554857.0
2021,4114609,45177.0,45177.0,45177.0,45177.0,16213.0
2019,4115705,34544.0,34544.0,34544.0,34544.0,34541.0
2021,4120804,21919.0,21919.0,21919.0,21919.0,20407.0
2019,4121505,7888.0,7888.0,7888.0,7888.0,7888.0
2021,4122909,3496.0,3496.0,3496.0,3496.0,2800.0
2019,4125605,28824.0,28824.0,28824.0,28824.0,18552.0
2021,3300456,515239.0,515239.0,515239.0,515239.0,223565.0
2020,3302502,233331.0,233331.0,50719.0,233331.0,12705.0
2021,3303401,167759.0,167759.0,167509.0,167759.0,161791.0
2021,3304904,1097556.0,1097556.0,989383.0,1097556.0,370101.0
2019,2403806,6977.0,6977.0,6977.0,6977.0,6928.0
2021,4301602,101719.0,101719.0,101719.0,101719.0,81375.0
2019,4304804,23675.0,23675.0,23675.0,23675.0,23675.0
2019,4307708,83087.0,83087.0,83087.0,83087.0,8950.0
2019,4311403,83702.0,83702.0,83702.0,83702.0,853.0
2021,4321907,18922.0,18922.0,18922.0,18922.0,250.0
2020,4205308,7709.0,7709.0,7709.0,7709.0,7500.0
2021,4206207,4868.0,4868.0,4868.0,4868.0,4868.0
2021,4215703,18054.0,18054.0,18054.0,18054.0,7328.0
2021,2807402,35462.0,35462.0,35332.0,35462.0,35240.0
2019,3502309,5080.0,5080.0,5080.0,5080.0,4865.0
2021,3502754,23343.0,23343.0,15233.0,23343.0,9709.0
2019,3507308,4325.0,4325.0,4325.0,4325.0,4325.0
2019,3510906,1719.0,1719.0,1719.0,1719.0,1719.0
2021,3514007,8885.0,8885.0,8885.0,8885.0,8885.0
2021,3518305,26217.0,26217.0,22934.0,26217.0,16009.0
2020,3518602,39645.0,39645.0,39645.0,39645.0,39645.0
2020,3519105,10334.0,10334.0,10073.0,10334.0,9428.0
2019,3521507,7129.0,7129.0,7046.0,7129.0,7049.0
2019,3521903,12731.0,12731.0,12715.0,12731.0,12715.0
2019,3522208,174237.0,174237.0,169892.0,174237.0,82183.0
2019,3523800,7066.0,7066.0,7066.0,7066.0,7014.0
2019,3525201,23218.0,23218.0,20182.0,23218.0,6854.0
2021,3526100,11749.0,11749.0,11749.0,11749.0,10653.0
2020,3526506,5996.0,5996.0,5996.0,5996.0,5830.0
2021,3527603,15095.0,15095.0,15095.0,15095.0,15095.0
2020,3528304,2574.0,2574.0,2574.0,2574.0,2574.0
2020,3529807,12387.0,12387.0,12387.0,12387.0,12387.0
2020,3531308,48487.0,48487.0,48487.0,48487.0,48487.0
2020,3534203,6621.0,6621.0,6240.0,6621.0,6225.0
2019,3535408,15325.0,15325.0,15010.0,15325.0,14858.0
2019,3536208,13486.0,13486.0,13486.0,13486.0,12608.0
2020,3536257,1754.0,1754.0,1754.0,1754.0,1754.0
2020,3537206,7872.0,7872.0,7058.0,7872.0,4288.0
2020,3538105,16296.0,16296.0,16296.0,16296.0,16296.0
2020,3540754,19056.0,19056.0,19056.0,19056.0,19056.0
2021,3540804,15878.0,15878.0,15878.0,15878.0,15878.0
2019,3543402,701297.0,701297.0,701297.0,701297.0,700410.0
2021,3544004,35080.0,35080.0,33123.0,35080.0,33123.0
2020,3544251,13112.0,13112.0,13112.0,13112.0,13112.0
2020,3545803,192864.0,192864.0,192840.0,192864.0,191409.0
2020,3546108,1593.0,1593.0,1593.0,1593.0,1593.0
2021,3546603,31505.0,31505.0,31406.0,31505.0,31406.0
2021,3547650,882.0,882.0,882.0,882.0,882.0
2020,3547650,878.0,878.0,878.0,878.0,878.0
2021,3549409,51791.0,51791.0,51791.0,51791.0,51791.0
2021,3550407,30503.0,30503.0,30236.0,30503.0,30236.0
2021,3550506,5526.0,5526.0,5400.0,5526.0,5400.0
2020,3551504,45160.0,45160.0,44083.0,45160.0,44083.0
2021,3554003,118270.0,118270.0,118270.0,118270.0,118270.0
2021,3555505,3521.0,3521.0,3521.0,3521.0,3521.0
2020,3556404,40923.0,40923.0,40903.0,40923.0,40903.0
2021,1718303,4995.0,4995.0,4995.0,4995.0,2600.0
2021,2707602,6317.0,6317.0,6316.0,6317.0,1380.0
2021,2905008,14010.0,14010.0,14009.0,14010.0,2223.0
2019,2906105,3328.0,3328.0,3328.0,3328.0,3328.0
2019,2908408,38951.0,38951.0,37272.0,38951.0,1080.0
2019,2913002,3621.0,3621.0,3621.0,3621.0,1339.0
2019,2913903,41733.0,41733.0,41733.0,41733.0,12691.0
2021,2918001,143448.0,143448.0,141081.0,143448.0,125944.0
2019,2927408,2871560.0,2871560.0,2535986.0,2871560.0,2277388.0
2021,2928109,23460.0,23460.0,23460.0,23460.0,14780.0
2021,2929305,19000.0,19000.0,18929.0,19000.0,2420.0
2020,2930600,7929.0,7929.0,7929.0,7929.0,860.0
2019,2931301,13166.0,13166.0,12683.0,13166.0,7350.0
2019,2302602,47257.0,47257.0,46575.0,47257.0,22055.0
2019,2303501,60912.0,60912.0,33944.0,60912.0,1278.0
2020,2307254,6564.0,6564.0,5192.0,6564.0,2005.0
2021,2307809,17384.0,17384.0,11178.0,17384.0,837.0
2020,2308302,13147.0,13147.0,10324.0,13147.0,3535.0
2020,2308708,35214.0,35214.0,35000.0,35214.0,1400.0
2019,2310100,5501.0,5501.0,4129.0,5501.0,1067.0
2021,2311355,5296.0,5296.0,5050.0,5296.0,3939.0
2019,2311355,5316.0,5316.0,4930.0,5316.0,3822.0
2020,2313401,50904.0,50904.0,38790.0,50904.0,15261.0
2019,3200359,4558.0,4558.0,3606.0,4558.0,4550.0
2021,3200409,23011.0,23011.0,19454.0,23011.0,7968.0
2021,3200607,91629.0,91629.0,91629.0,91629.0,83188.0
2020,3201407,23701.0,23701.0,22811.0,23701.0,22811.0
2019,3202603,8054.0,8054.0,8054.0,8054.0,7696.0
2020,3203205,152006.0,152006.0,152006.0,152006.0,131931.0
2021,3203346,8919.0,8919.0,7931.0,8919.0,5605.0
2021,5204250,5190.0,5190.0,5190.0,5190.0,4753.0
2020,5205109,103832.0,103832.0,103832.0,103832.0,68810.0
2020,5213103,62168.0,62168.0,62168.0,62168.0,62168.0
2020,5220603,13815.0,13815.0,13815.0,13815.0,13815.0
2020,5221197,7083.0,7083.0,6974.0,7083.0,6139.0
2021,3100906,14943.0,14943.0,14469.0,14943.0,526.0
2019,3102506,2464.0,2464.0,2464.0,2464.0,1500.0
2021,3103504,110580.0,110580.0,110580.0,110580.0,110580.0
2019,3105301,5242.0,5242.0,5207.0,5242.0,5181.0
2019,3106200,2512070.0,2512070.0,2386433.0,2512070.0,2358582.0
2021,3107406,48436.0,48436.0,46334.0,48436.0,44497.0
2020,3111309,10212.0,10212.0,10140.0,10212.0,10140.0
2020,3111507,14146.0,14146.0,12355.0,14146.0,14146.0
2019,3114709,2634.0,2634.0,2622.0,2634.0,2634.0
2021,3115458,1565.0,1565.0,1565.0,1565.0,1086.0
2019,3115458,1592.0,1592.0,1284.0,1592.0,997.0
2020,3118700,6474.0,6474.0,6474.0,6474.0,6474.0
2020,3120805,14090.0,14090.0,13380.0,14090.0,12595.0
2021,3121506,1322.0,1322.0,1322.0,1322.0,1322.0
2020,3121803,6239.0,6239.0,3553.0,6239.0,6239.0
2021,3121902,2265.0,2265.0,2265.0,2265.0,2176.0
2020,3122405,4871.0,4871.0,4513.0,4871.0,4871.0
2020,3127008,17246.0,17246.0,14252.0,17246.0,12854.0
2020,3127354,1119.0,1119.0,1118.0,1119.0,1049.0
2020,3127800,5702.0,5702.0,4552.0,5702.0,2754.0
2021,3130101,41761.0,41761.0,37003.0,41761.0,18117.0
2019,3130507,9798.0,9798.0,9397.0,9798.0,9798.0
2019,3133402,10669.0,10669.0,10496.0,10669.0,10450.0
2019,3133758,15695.0,15695.0,15083.0,15695.0,15695.0
2020,3133808,88343.0,88343.0,88343.0,88343.0,86642.0
2020,3135209,42830.0,42830.0,40234.0,42830.0,9939.0
2021,3136652,27353.0,27353.0,24812.0,27353.0,9313.0
2021,3137601,62206.0,62206.0,57553.0,62206.0,33492.0
2019,3141306,2150.0,2150.0,2130.0,2150.0,2150.0
2021,3141801,12876.0,12876.0,11698.0,12876.0,8827.0
2020,3143500,6969.0,6969.0,6585.0,6969.0,4582.0
2020,3145604,37301.0,37301.0,37301.0,37301.0,37301.0
2021,3148004,142393.0,142393.0,134513.0,142393.0,131458.0
2021,3148608,9241.0,9241.0,8887.0,9241.0,9000.0
2019,3150901,1859.0,1859.0,1859.0,1859.0,1853.0
2019,3156304,6561.0,6561.0,6357.0,6561.0,6429.0
2019,3156809,9985.0,9985.0,9815.0,9985.0,6641.0
2021,3157377,1066.0,1066.0,1066.0,1066.0,1066.0
2019,3158508,3178.0,3178.0,3178.0,3178.0,2800.0
2021,3161809,9780.0,9780.0,8345.0,9780.0,9680.0
2021,3162559,5528.0,5528.0,5210.0,5528.0,4856.0
2020,3169604,23145.0,23145.0,23145.0,23145.0,23145.0
2021,3171154,1916.0,1916.0,1914.0,1916.0,1911.0
2020,3171600,6901.0,6901.0,6901.0,6901.0,6129.0
2021,5002159,5645.0,5645.0,5589.0,5645.0,5534.0
2021,5003207,101532.0,101532.0,98571.0,101532.0,60083.0
2019,5003504,3629.0,3629.0,3592.0,3629.0,939.0
2019,5003751,9875.0,9875.0,9776.0,9875.0,2733.0
2020,5005251,3128.0,3128.0,3097.0,3128.0,1075.0
2021,5005608,17287.0,17287.0,17115.0,17287.0,8934.0
2019,5007109,15236.0,15236.0,15083.0,15236.0,8252.0
2021,5008008,9640.0,9640.0,9544.0,9640.0,3754.0
2021,5107040,60447.0,60447.0,60447.0,60447.0,58846.0
2019,5107040,58690.0,58690.0,58690.0,58690.0,51437.0
2021,2501807,96616.0,96616.0,76284.0,96616.0,7590.0
2020,2503100,2493.0,2493.0,2114.0,2493.0,2471.0
2021,2503704,50858.0,50858.0,50858.0,50858.0,11309.0
2019,2513901,27596.0,27596.0,27596.0,27596.0,25500.0
2020,2514701,2667.0,2667.0,2667.0,2667.0,2300.0
2021,2601409,35762.0,35762.0,35762.0,35762.0,12809.0
2019,2601409,35590.0,35590.0,35590.0,35590.0,13130.0
2020,2606002,125312.0,125312.0,125312.0,125312.0,18181.0
2020,2611606,1653461.0,1653461.0,1479036.0,1653461.0,727656.0
2020,2204659,7899.0,7899.0,7824.0,7899.0,5860.0
2020,4100509,16315.0,16315.0,16315.0,16315.0,11111.0
2020,4100608,12203.0,12203.0,12203.0,12203.0,9771.0
2019,4100608,12130.0,12130.0,12130.0,12130.0,9532.0
2019,4103107,6041.0,6041.0,6041.0,6041.0,5402.0
2021,4104907,52968.0,52968.0,52968.0,52968.0,52968.0
2020,4107306,5245.0,5245.0,5245.0,5245.0,3032.0
2020,4108304,256104.0,256104.0,256104.0,256104.0,256104.0
2020,4112702,11763.0,11763.0,11763.0,11763.0,11763.0
2019,4113304,26085.0,26085.0,26085.0,26085.0,14185.0
2020,4114401,8194.0,8194.0,8194.0,8194.0,8194.0
2020,4117107,12136.0,12136.0,12136.0,12136.0,12136.0
2020,4118402,84713.0,84713.0,84713.0,84713.0,84713.0
2021,4121505,7936.0,7936.0,7936.0,7936.0,7936.0
2021,4123006,8119.0,8119.0,8119.0,8119.0,7573.0
2019,4125506,289912.0,289912.0,289912.0,289912.0,252956.0
2020,4127502,12430.0,12430.0,12430.0,12430.0,12381.0
2020,3300100,199446.0,199446.0,183183.0,199446.0,118150.0
2020,3300233,34477.0,34477.0,33681.0,34477.0,27623.0
2019,3302700,158715.0,158715.0,87524.0,158715.0,3809.0
2019,3302858,176103.0,176103.0,173528.0,176103.0,53247.0
2020,3305505,85973.0,85973.0,87457.0,85973.0,66558.0
2019,2400505,9237.0,9237.0,9236.0,9237.0,6998.0
2019,2406007,3592.0,3592.0,3592.0,3592.0,416.0
2020,4303103,131240.0,131240.0,131240.0,131240.0,99881.0
2021,4303673,1290.0,1290.0,783.0,1290.0,910.0
2019,4305934,164.0,164.0,164.0,164.0,164.0
2020,4306130,411.0,411.0,411.0,411.0,120.0
2021,4204004,9408.0,9408.0,9408.0,9408.0,6350.0
2020,4210902,2807.0,2807.0,2807.0,2807.0,230.0
2020,4213203,29188.0,29188.0,28213.0,29188.0,588.0
2021,4218806,8734.0,8734.0,8734.0,8734.0,1400.0
2021,2800506,9147.0,9147.0,9097.0,9147.0,9147.0
2021,3500105,33230.0,33230.0,33230.0,33230.0,33230.0
2020,3500600,3521.0,3521.0,3422.0,3521.0,3257.0
2020,3502200,18301.0,18301.0,18301.0,18301.0,17198.0
2021,3502705,17415.0,17415.0,17415.0,17415.0,13508.0
2021,3502804,195368.0,195368.0,195368.0,195368.0,192549.0
2020,3503208,231563.0,231563.0,230170.0,231563.0,230874.0
